disease,rag_top_node_id,common_symptoms,total_symptoms,rag_total_symptoms,rag_matches,rag_hallucinations,no_rag_total_symptoms,no_rag_matches,no_rag_hallucinations,rag_accuracy,no_rag_accuracy,rag_precision,rag_recall,no_rag_precision,no_rag_recall
Bleeding disorder in hemophilia A carriers,27498,10,2,22,2,20,30,0,30,1.0,0.0,0.09090909090909091,1.0,0.0,0.0
Localized junctional epidermolysis bullosa,27638,4,2,27,1,26,19,2,17,0.5,1.0,0.037037037037037035,0.5,0.10526315789473684,1.0
Progressive multifocal leukoencephalopathy,28636,6,8,19,0,19,32,0,32,0.0,0.0,0.0,0.0,0.0,0.0
Generalized pseudohypoaldosteronism type 1,28487,2,6,17,3,14,34,1,33,0.5,0.16666666666666666,0.17647058823529413,0.5,0.029411764705882353,0.16666666666666666
C3 glomerulopathy,30821,10,1,15,1,14,17,1,16,1.0,1.0,0.06666666666666667,1.0,0.058823529411764705,1.0
Snakebite envenomation,32792,1,1,16,1,15,23,0,23,1.0,0.0,0.0625,1.0,0.0,0.0
Tall stature-intellectual disability-renal anomalies syndrome,28796,2,0,18,0,18,30,0,30,0.0,0.0,0.0,0.0,0.0,0.0
Combined oxidative phosphorylation defect type 7,38594,19,3,26,0,26,27,0,27,0.0,0.0,0.0,0.0,0.0,0.0
Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome,32682,2,11,17,4,13,24,1,23,0.36363636363636365,0.09090909090909091,0.23529411764705882,0.36363636363636365,0.041666666666666664,0.09090909090909091
Severe neurodevelopmental disorder with feeding difficulties-stereotypic hand movement-bilateral cataract,29669,3,7,18,0,18,36,0,36,0.0,0.0,0.0,0.0,0.0,0.0
Polyhydramnios-megalencephaly-symptomatic epilepsy syndrome,29767,1,8,21,6,15,1,1,0,0.75,0.125,0.2857142857142857,0.75,1.0,0.125
Childhood-onset motor and cognitive regression syndrome with extrapyramidal movement disorder,30027,4,8,22,6,16,28,5,23,0.75,0.625,0.2727272727272727,0.75,0.17857142857142858,0.625
Early-onset progressive encephalopathy-hearing loss-pons hypoplasia-brain atrophy syndrome,30113,5,0,19,0,19,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0
Gabriele-de Vries syndrome,30722,1,6,24,1,23,31,2,29,0.16666666666666666,0.3333333333333333,0.041666666666666664,0.16666666666666666,0.06451612903225806,0.3333333333333333
CDKL5-deficiency disorder,38814,18,1,32,0,32,25,0,25,0.0,0.0,0.0,0.0,0.0,0.0
Mucopolysaccharidosis-like syndrome with congenital heart defects and hematopoietic disorders,31580,5,10,17,2,15,33,3,30,0.2,0.3,0.11764705882352941,0.2,0.09090909090909091,0.3
Intellectual disability-seizures-abnormal gait-facial dysmorphism syndrome,38365,14,7,20,1,19,38,2,36,0.14285714285714285,0.2857142857142857,0.05,0.14285714285714285,0.05263157894736842,0.2857142857142857
Congenital progressive bone marrow failure-B-cell immunodeficiency-skeletal dysplasia syndrome,32406,3,2,18,0,18,31,1,30,0.0,0.5,0.0,0.0,0.03225806451612903,0.5
Prader-Willi syndrome,32961,5,10,54,4,50,34,5,29,0.4,0.5,0.07407407407407407,0.4,0.14705882352941177,0.5
Tuberous sclerosis complex,31194,7,8,24,4,20,22,1,21,0.5,0.125,0.16666666666666666,0.5,0.045454545454545456,0.125
Infantile hypotonia-oculomotor anomalies-hyperkinetic movements-developmental delay syndrome,29711,1,6,18,4,14,29,0,29,0.6666666666666666,0.0,0.2222222222222222,0.6666666666666666,0.0,0.0
Mucopolysaccharidosis type 2,27436,10,6,19,3,16,22,3,19,0.5,0.5,0.15789473684210525,0.5,0.13636363636363635,0.5
Dravet syndrome,84256,20,3,36,0,36,40,1,39,0.0,0.3333333333333333,0.0,0.0,0.025,0.3333333333333333
Beta-thalassemia intermedia,33434,4,4,21,3,18,29,1,28,0.75,0.25,0.14285714285714285,0.75,0.034482758620689655,0.25
Methylcobalamin deficiency type cblE,27539,1,3,17,0,17,21,0,21,0.0,0.0,0.0,0.0,0.0,0.0
Rabson-Mendenhall syndrome,28382,0,0,18,0,18,21,0,21,0.0,0.0,0.0,0.0,0.0,0.0
"Alpha-mannosidosis, infantile form",99138,11,10,26,2,24,37,1,36,0.2,0.1,0.07692307692307693,0.2,0.02702702702702703,0.1
Severe Canavan disease,30772,2,11,16,1,15,25,1,24,0.09090909090909091,0.09090909090909091,0.0625,0.09090909090909091,0.04,0.09090909090909091
Glycogen storage disease due to muscle glycogen phosphorylase deficiency,27292,4,5,28,0,28,24,0,24,0.0,0.0,0.0,0.0,0.0,0.0
Glycogen storage disease due to liver glycogen phosphorylase deficiency,32796,3,2,17,0,17,19,1,18,0.0,0.5,0.0,0.0,0.05263157894736842,0.5
"Alpha-mannosidosis, adult form",99138,16,2,29,0,29,40,0,40,0.0,0.0,0.0,0.0,0.0,0.0
Glycogen storage disease due to glycogen branching enzyme deficiency,98357,15,6,27,2,25,30,2,28,0.3333333333333333,0.3333333333333333,0.07407407407407407,0.3333333333333333,0.06666666666666667,0.3333333333333333
Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome,31287,3,5,19,1,18,26,2,24,0.2,0.4,0.05263157894736842,0.2,0.07692307692307693,0.4
Progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome,31488,3,30,28,12,16,25,5,20,0.4,0.16666666666666666,0.42857142857142855,0.4,0.2,0.16666666666666666
Intellectual disability-muscle weakness-short stature-facial dysmorphism syndrome,32255,3,0,18,0,18,28,0,28,0.0,0.0,0.0,0.0,0.0,0.0
Acatalasemia,32009,0,1,17,0,17,29,0,29,0.0,0.0,0.0,0.0,0.0,0.0
Microcephaly-corpus callosum hypoplasia-intellectual disability-facial dysmorphism syndrome,29511,1,2,39,2,37,21,2,19,1.0,1.0,0.05128205128205128,1.0,0.09523809523809523,1.0
Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome,31131,2,6,20,1,19,25,1,24,0.16666666666666666,0.16666666666666666,0.05,0.16666666666666666,0.04,0.16666666666666666
Seizures-scoliosis-macrocephaly syndrome,31388,2,4,17,3,14,26,1,25,0.75,0.25,0.17647058823529413,0.75,0.038461538461538464,0.25
Intellectual disability-epilepsy-extrapyramidal syndrome,29601,2,6,21,2,19,30,1,29,0.3333333333333333,0.16666666666666666,0.09523809523809523,0.3333333333333333,0.03333333333333333,0.16666666666666666
WAC-related facial dysmorphism-developmental delay-behavioral abnormalities syndrome,30416,2,5,17,1,16,31,3,28,0.2,0.6,0.058823529411764705,0.2,0.0967741935483871,0.6
X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome,33433,4,3,55,4,51,27,0,27,1.3333333333333333,0.0,0.07272727272727272,1.3333333333333333,0.0,0.0
Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome,29947,5,6,42,6,36,28,1,27,1.0,0.16666666666666666,0.14285714285714285,1.0,0.03571428571428571,0.16666666666666666
Corpus callosum agenesis-macrocephaly-hypertelorism syndrome,33432,10,3,26,3,23,37,1,36,1.0,0.3333333333333333,0.11538461538461539,1.0,0.02702702702702703,0.3333333333333333
PYCR2-related microcephaly-progressive leukoencephalopathy,32474,0,7,21,4,17,28,0,28,0.5714285714285714,0.0,0.19047619047619047,0.5714285714285714,0.0,0.0
16p12.1p12.3 triplication syndrome,32260,0,0,18,0,18,27,0,27,0.0,0.0,0.0,0.0,0.0,0.0
Pierpont syndrome,30736,0,10,18,2,16,34,0,34,0.2,0.0,0.1111111111111111,0.2,0.0,0.0
PMP22-RAI1 contiguous gene duplication syndrome,30406,1,6,26,3,23,19,0,19,0.5,0.0,0.11538461538461539,0.5,0.0,0.0
Palatal anomalies-widely spaced teeth-facial dysmorphism-developmental delay syndrome,31752,2,0,50,0,50,21,0,21,0.0,0.0,0.0,0.0,0.0,0.0
Recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome,29006,2,7,18,1,17,17,1,16,0.14285714285714285,0.14285714285714285,0.05555555555555555,0.14285714285714285,0.058823529411764705,0.14285714285714285
Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome,32864,1,7,19,1,18,29,0,29,0.14285714285714285,0.0,0.05263157894736842,0.14285714285714285,0.0,0.0
TELO2-related intellectual disability-neurodevelopmental disorder,27209,2,5,28,2,26,24,0,24,0.4,0.0,0.07142857142857142,0.4,0.0,0.0
9q33.3q34.11 microdeletion syndrome,32429,4,15,99,5,94,27,1,26,0.3333333333333333,0.06666666666666667,0.050505050505050504,0.3333333333333333,0.037037037037037035,0.06666666666666667
"Camptodactyly syndrome, Guadalajara type 3",27865,0,0,65,0,65,12,0,12,0.0,0.0,0.0,0.0,0.0,0.0
Transketolase deficiency,30944,0,4,20,4,16,28,0,28,1.0,0.0,0.2,1.0,0.0,0.0
Severe growth deficiency-strabismus-extensive dermal melanocytosis-intellectual disability syndrome,29388,4,4,39,4,35,38,0,38,1.0,0.0,0.10256410256410256,1.0,0.0,0.0
13q12.3 microdeletion syndrome,32429,2,0,16,0,16,21,0,21,0.0,0.0,0.0,0.0,0.0,0.0
Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,38540,17,7,19,2,17,29,2,27,0.2857142857142857,0.2857142857142857,0.10526315789473684,0.2857142857142857,0.06896551724137931,0.2857142857142857
Severe hemophilia A,27361,5,2,26,2,24,33,0,33,1.0,0.0,0.07692307692307693,1.0,0.0,0.0
Macrocephaly-developmental delay syndrome,29174,4,0,17,0,17,38,0,38,0.0,0.0,0.0,0.0,0.0,0.0
Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome,32976,3,6,27,5,22,28,2,26,0.8333333333333334,0.3333333333333333,0.18518518518518517,0.8333333333333334,0.07142857142857142,0.3333333333333333
FOXP1 Syndrome,39034,9,4,28,0,28,32,0,32,0.0,0.0,0.0,0.0,0.0,0.0
Severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome,31212,4,4,18,1,17,31,1,30,0.25,0.25,0.05555555555555555,0.25,0.03225806451612903,0.25
Hypotonia-speech impairment-severe cognitive delay syndrome,33544,2,9,50,10,40,27,1,26,1.1111111111111112,0.1111111111111111,0.2,1.1111111111111112,0.037037037037037035,0.1111111111111111
14q24.1q24.3 microdeletion syndrome,32429,5,0,99,0,99,29,0,29,0.0,0.0,0.0,0.0,0.0,0.0
9q31.1q31.3 microdeletion syndrome,32429,5,0,101,0,101,34,0,34,0.0,0.0,0.0,0.0,0.0,0.0
Optic atrophy-intellectual disability syndrome,31888,3,0,19,0,19,29,0,29,0.0,0.0,0.0,0.0,0.0,0.0
Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome,29848,4,0,20,0,20,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0
Microcephaly-thin corpus callosum-intellectual disability syndrome,29190,3,0,24,0,24,25,0,25,0.0,0.0,0.0,0.0,0.0,0.0
Temple-Baraitser syndrome,28286,1,0,25,0,25,34,0,34,0.0,0.0,0.0,0.0,0.0,0.0
AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome,28954,1,5,19,4,15,17,2,15,0.8,0.4,0.21052631578947367,0.8,0.11764705882352941,0.4
PDE4D haploinsufficiency syndrome,31595,4,15,19,2,17,38,1,37,0.13333333333333333,0.06666666666666667,0.10526315789473684,0.13333333333333333,0.02631578947368421,0.06666666666666667
Combined oxidative phosphorylation defect type 23,38594,10,2,25,1,24,16,1,15,0.5,0.5,0.04,0.5,0.0625,0.5
PCNA-related progressive neurodegenerative photosensitivity syndrome,30743,2,7,17,5,12,44,1,43,0.7142857142857143,0.14285714285714285,0.29411764705882354,0.7142857142857143,0.022727272727272728,0.14285714285714285
Retinitis pigmentosa-juvenile cataract-short stature-intellectual disability syndrome,29989,3,9,28,7,21,27,2,25,0.7777777777777778,0.2222222222222222,0.25,0.7777777777777778,0.07407407407407407,0.2222222222222222
FBLN1-related developmental delay-central nervous system anomaly-syndactyly syndrome,32938,1,0,15,0,15,21,0,21,0.0,0.0,0.0,0.0,0.0,0.0
Early-onset epileptic encephalopathy-cortical blindness-intellectual disability-facial dysmorphism syndrome,28987,2,0,34,0,34,27,0,27,0.0,0.0,0.0,0.0,0.0,0.0
Polyendocrine-polyneuropathy syndrome,27386,1,0,16,0,16,23,0,23,0.0,0.0,0.0,0.0,0.0,0.0
Infantile-onset axonal motor and sensory neuropathy-optic atrophy-neurodegenerative syndrome,33527,0,0,19,0,19,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0
Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome,29350,0,13,18,0,18,35,2,33,0.0,0.15384615384615385,0.0,0.0,0.05714285714285714,0.15384615384615385
Congenital insensitivity to pain with severe intellectual disability,33107,0,0,17,0,17,27,0,27,0.0,0.0,0.0,0.0,0.0,0.0
19p13.3 microduplication syndrome,32305,1,5,18,2,16,30,1,29,0.4,0.2,0.1111111111111111,0.4,0.03333333333333333,0.2
Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome,28523,1,3,24,3,21,18,1,17,1.0,0.3333333333333333,0.125,1.0,0.05555555555555555,0.3333333333333333
Cerebellar-facial-dental syndrome,38540,12,11,35,0,35,32,1,31,0.0,0.09090909090909091,0.0,0.0,0.03125,0.09090909090909091
Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome,31335,3,10,23,5,18,26,3,23,0.5,0.3,0.21739130434782608,0.5,0.11538461538461539,0.3
Hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome,27790,3,0,18,0,18,23,0,23,0.0,0.0,0.0,0.0,0.0,0.0
Intellectual disability-strabismus syndrome,31873,4,3,68,3,65,34,2,32,1.0,0.6666666666666666,0.04411764705882353,1.0,0.058823529411764705,0.6666666666666666
CTCF-related neurodevelopmental disorder,32357,0,0,18,0,18,36,0,36,0.0,0.0,0.0,0.0,0.0,0.0
20q11.2 microduplication syndrome,32995,2,0,17,0,17,25,0,25,0.0,0.0,0.0,0.0,0.0,0.0
Classical-like Ehlers-Danlos syndrome type 2,32436,1,11,56,3,53,23,2,21,0.2727272727272727,0.18181818181818182,0.05357142857142857,0.2727272727272727,0.08695652173913043,0.18181818181818182
Kyphoscoliotic Ehlers-Danlos syndrome,33340,7,3,20,3,17,38,1,37,1.0,0.3333333333333333,0.15,1.0,0.02631578947368421,0.3333333333333333
Spondylodysplastic Ehlers-Danlos syndrome,38339,18,2,35,0,35,28,0,28,0.0,0.0,0.0,0.0,0.0,0.0
Myopathic Ehlers-Danlos syndrome,94824,15,2,30,1,29,18,1,17,0.5,0.5,0.03333333333333333,0.5,0.05555555555555555,0.5
Congenital factor V deficiency,31456,4,0,21,0,21,12,0,12,0.0,0.0,0.0,0.0,0.0,0.0
Purine nucleoside phosphorylase deficiency,31390,0,2,20,1,19,21,0,21,0.5,0.0,0.05,0.5,0.0,0.0
Leukocyte adhesion deficiency,28125,0,3,19,0,19,25,3,22,0.0,1.0,0.0,0.0,0.12,1.0
Anterior cutaneous nerve entrapment syndrome,32304,1,3,16,2,14,24,0,24,0.6666666666666666,0.0,0.125,0.6666666666666666,0.0,0.0
Cryptogenic organizing pneumonia,32926,8,2,16,1,15,26,2,24,0.5,1.0,0.0625,0.5,0.07692307692307693,1.0
Dehydrated hereditary stomatocytosis,29701,0,3,17,2,15,28,0,28,0.6666666666666666,0.0,0.11764705882352941,0.6666666666666666,0.0,0.0
Primary non-essential cutis verticis gyrata,32456,0,1,19,1,18,13,0,13,1.0,0.0,0.05263157894736842,1.0,0.0,0.0
THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome,28947,3,8,41,5,36,32,0,32,0.625,0.0,0.12195121951219512,0.625,0.0,0.0
Intellectual disability-facial dysmorphism-hand anomalies syndrome,33549,1,0,23,0,23,33,0,33,0.0,0.0,0.0,0.0,0.0,0.0
Intellectual disability-seizures-hypophosphatasia-ophthalmic-skeletal anomalies syndrome,38365,24,13,32,3,29,32,3,29,0.23076923076923078,0.23076923076923078,0.09375,0.23076923076923078,0.09375,0.23076923076923078
Musculocontractural Ehlers-Danlos syndrome,28883,2,33,27,10,17,29,3,26,0.30303030303030304,0.09090909090909091,0.37037037037037035,0.30303030303030304,0.10344827586206896,0.09090909090909091
Ataxia-intellectual disability-oculomotor apraxia-cerebellar cysts syndrome,27757,2,6,17,1,16,5,1,4,0.16666666666666666,0.16666666666666666,0.058823529411764705,0.16666666666666666,0.2,0.16666666666666666
Histiocytoid cardiomyopathy,32712,2,1,25,2,23,29,1,28,2.0,1.0,0.08,2.0,0.034482758620689655,1.0
Cardiac-valvular Ehlers-Danlos syndrome,32052,3,4,25,3,22,17,2,15,0.75,0.5,0.12,0.75,0.11764705882352941,0.5
Developmental delay-facial dysmorphism syndrome due to MED13L deficiency,28191,2,3,17,0,17,28,2,26,0.0,0.6666666666666666,0.0,0.0,0.07142857142857142,0.6666666666666666
Autosomal dominant Charcot-Marie-Tooth disease type 2Z,29098,2,8,28,3,25,20,1,19,0.375,0.125,0.10714285714285714,0.375,0.05,0.125
Combined deficiency of factor V and factor VIII,31415,10,4,23,0,23,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
Tetanus,95672,14,5,19,1,18,18,1,17,0.2,0.2,0.05263157894736842,0.2,0.05555555555555555,0.2
Plague,33193,5,3,17,1,16,29,2,27,0.3333333333333333,0.6666666666666666,0.058823529411764705,0.3333333333333333,0.06896551724137931,0.6666666666666666
Rat-bite fever,33329,3,1,16,1,15,16,1,15,1.0,1.0,0.0625,1.0,0.0625,1.0
Nocardiosis,33334,4,1,17,1,16,22,1,21,1.0,1.0,0.058823529411764705,1.0,0.045454545454545456,1.0
Intellectual disability-brachydactyly-Pierre Robin syndrome,32698,3,0,24,0,24,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0
Brooke-Spiegler syndrome,28649,1,1,22,1,21,35,0,35,1.0,0.0,0.045454545454545456,1.0,0.0,0.0
Chronic actinic dermatitis,32235,5,3,18,2,16,13,1,12,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.07692307692307693,0.3333333333333333
Severe combined immunodeficiency due to complete RAG1/2 deficiency,30125,1,6,29,7,22,30,0,30,1.1666666666666667,0.0,0.2413793103448276,1.1666666666666667,0.0,0.0
Preeclampsia,33512,4,5,16,2,14,18,2,16,0.4,0.4,0.125,0.4,0.1111111111111111,0.4
Combined malonic and methylmalonic acidemia,39044,15,4,21,0,21,28,0,28,0.0,0.0,0.0,0.0,0.0,0.0
Kaposiform lymphangiomatosis,33541,2,5,28,4,24,35,4,31,0.8,0.8,0.14285714285714285,0.8,0.11428571428571428,0.8
Atelosteogenesis type I,30049,1,0,16,0,16,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0
Neonatal lupus erythematosus,27752,6,1,22,1,21,29,0,29,1.0,0.0,0.045454545454545456,1.0,0.0,0.0
Secondary non-traumatic avascular necrosis,32646,1,1,11,1,10,21,0,21,1.0,0.0,0.09090909090909091,1.0,0.0,0.0
Microcephalic cortical malformations-short stature due to RTTN deficiency,33395,1,2,66,1,65,24,1,23,0.5,0.5,0.015151515151515152,0.5,0.041666666666666664,0.5
Schuurs-Hoeijmakers syndrome,29025,0,4,59,5,54,4,0,4,1.25,0.0,0.0847457627118644,1.25,0.0,0.0
Aphonia-deafness-retinal dystrophy-bifid halluces-intellectual disability syndrome,32784,1,0,30,0,30,33,0,33,0.0,0.0,0.0,0.0,0.0,0.0
"Microcephalic primordial dwarfism, Dauber type",30346,4,0,39,0,39,44,0,44,0.0,0.0,0.0,0.0,0.0,0.0
Glycogen storage disease due to liver phosphorylase kinase deficiency,32211,2,4,17,1,16,22,1,21,0.25,0.25,0.058823529411764705,0.25,0.045454545454545456,0.25
Isolated posterior meningocele,33600,1,2,27,1,26,19,0,19,0.5,0.0,0.037037037037037035,0.5,0.0,0.0
Autism spectrum disorder due to AUTS2 deficiency,29985,2,3,25,3,22,24,1,23,1.0,0.3333333333333333,0.12,1.0,0.041666666666666664,0.3333333333333333
Pulmonary arteriovenous malformation,32523,4,2,16,1,15,21,0,21,0.5,0.0,0.0625,0.5,0.0,0.0
Glomuvenous malformation,28459,0,2,17,2,15,32,0,32,1.0,0.0,0.11764705882352941,1.0,0.0,0.0
Jervell and Lange-Nielsen syndrome,38598,17,3,32,0,32,21,0,21,0.0,0.0,0.0,0.0,0.0,0.0
Gyrate atrophy of choroid and retina,96982,19,5,24,2,22,30,2,28,0.4,0.4,0.08333333333333333,0.4,0.06666666666666667,0.4
Herpes simplex virus encephalitis,33127,3,4,23,4,19,25,0,25,1.0,0.0,0.17391304347826086,1.0,0.0,0.0
Congenital enterovirus infection,99420,8,1,22,0,22,35,0,35,0.0,0.0,0.0,0.0,0.0,0.0
Multicentric osteolysis-nodulosis-arthropathy spectrum,29152,2,12,33,6,27,30,4,26,0.5,0.3333333333333333,0.18181818181818182,0.5,0.13333333333333333,0.3333333333333333
Cryptococcosis,32601,2,0,16,0,16,21,0,21,0.0,0.0,0.0,0.0,0.0,0.0
Microsporidiosis,32749,4,0,17,0,17,16,0,16,0.0,0.0,0.0,0.0,0.0,0.0
Relapsing fever,32949,5,4,17,2,15,21,1,20,0.5,0.25,0.11764705882352941,0.5,0.047619047619047616,0.25
Short ulna-dysmorphism-hypotonia-intellectual disability syndrome,28248,2,0,24,0,24,46,0,46,0.0,0.0,0.0,0.0,0.0,0.0
19p13.13 microdeletion syndrome,31251,2,3,28,2,26,29,0,29,0.6666666666666666,0.0,0.07142857142857142,0.6666666666666666,0.0,0.0
ANK3-related intellectual disability-sleep disturbance syndrome,30443,2,0,14,0,14,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
Syndromic diarrhea,99693,15,4,18,0,18,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0
Congenital analbuminemia,31640,1,2,17,3,14,32,1,31,1.5,0.5,0.17647058823529413,1.5,0.03125,0.5
Acquired von Willebrand syndrome,39535,13,0,24,0,24,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0
Hereditary methemoglobinemia,30126,10,2,22,2,20,26,1,25,1.0,0.5,0.09090909090909091,1.0,0.038461538461538464,0.5
Overhydrated hereditary stomatocytosis,28159,0,6,30,7,23,14,0,14,1.1666666666666667,0.0,0.23333333333333334,1.1666666666666667,0.0,0.0
"Blepharophimosis-intellectual disability syndrome, Verloes type",35826,11,0,22,0,22,30,0,30,0.0,0.0,0.0,0.0,0.0,0.0
11p15.4 microduplication syndrome,32497,1,0,17,0,17,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
Polymicrogyria due to TUBB2B mutation,27528,10,3,16,2,14,27,1,26,0.6666666666666666,0.3333333333333333,0.125,0.6666666666666666,0.037037037037037035,0.3333333333333333
20p13 microdeletion syndrome,32620,2,1,27,2,25,27,1,26,2.0,1.0,0.07407407407407407,2.0,0.037037037037037035,1.0
"Phosphoserine aminotransferase deficiency, infantile/juvenile form",30849,0,7,41,7,34,23,0,23,1.0,0.0,0.17073170731707318,1.0,0.0,0.0
Early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation,33426,0,0,25,0,25,24,0,24,0.0,0.0,0.0,0.0,0.0,0.0
Intellectual disability-alacrima-achalasia syndrome,27364,2,6,16,3,13,16,1,15,0.5,0.16666666666666666,0.1875,0.5,0.0625,0.16666666666666666
"Blepharophimosis-intellectual disability syndrome, MKB type",35826,19,0,26,0,26,24,0,24,0.0,0.0,0.0,0.0,0.0,0.0
Kagami-Ogata syndrome,32472,0,21,17,9,8,30,0,30,0.42857142857142855,0.0,0.5294117647058824,0.42857142857142855,0.0,0.0
21q22.11q22.12 microdeletion syndrome,32429,6,1,104,0,104,34,0,34,0.0,0.0,0.0,0.0,0.0,0.0
Infantile spasms-psychomotor retardation-progressive brain atrophy-basal ganglia disease syndrome,32498,4,3,20,2,18,49,1,48,0.6666666666666666,0.3333333333333333,0.1,0.6666666666666666,0.02040816326530612,0.3333333333333333
Recessive intellectual disability-motor dysfunction-multiple joint contractures syndrome,32650,0,4,20,4,16,27,0,27,1.0,0.0,0.2,1.0,0.0,0.0
Pyknoachondrogenesis,29554,0,0,16,0,16,24,0,24,0.0,0.0,0.0,0.0,0.0,0.0
Distal deletion 10q syndrome,29728,4,5,87,6,81,27,1,26,1.2,0.2,0.06896551724137931,1.2,0.037037037037037035,0.2
Isolated tibial hemimelia,30666,0,2,23,2,21,12,0,12,1.0,0.0,0.08695652173913043,1.0,0.0,0.0
Neonatal acute respiratory distress syndrome,39872,6,4,26,2,24,22,1,21,0.5,0.25,0.07692307692307693,0.5,0.045454545454545456,0.25
Congenitally corrected transposition of the great arteries,38925,7,6,23,0,23,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
Stevens-Johnson syndrome/toxic epidermal necrolysis spectrum,32746,8,5,32,3,29,28,3,25,0.6,0.6,0.09375,0.6,0.10714285714285714,0.6
Intellectual disability-hypotonia-brachycephaly-pyloric stenosis-cryptorchidism syndrome,32599,5,0,16,0,16,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
2q23.1 microduplication syndrome,31466,3,8,19,1,18,31,1,30,0.125,0.125,0.05263157894736842,0.125,0.03225806451612903,0.125
Distal 17p13.1 microdeletion syndrome,95065,17,0,22,0,22,22,0,22,0.0,0.0,0.0,0.0,0.0,0.0
Mycetoma,32734,0,0,16,0,16,24,0,24,0.0,0.0,0.0,0.0,0.0,0.0
Leptospirosis,33314,5,0,17,0,17,21,0,21,0.0,0.0,0.0,0.0,0.0,0.0
Neonatal intrahepatic cholestasis due to citrin deficiency,29408,6,15,24,4,20,20,5,15,0.26666666666666666,0.3333333333333333,0.16666666666666666,0.26666666666666666,0.25,0.3333333333333333
